"['time', 'Speed [km/h]']","['time', 'Steer [deg]']","['time', 'Yaw [deg]']","['time', 'ax [m/s²]']","['time', 'ay [m/s²]']","['time', 'az [m/s²]']"
9.49,39.83784370422364,-42.533295508961906,14.275336129494892,-0.05055079236626625,-1.5361223220825195,-0.010684529319405556
9.5,39.83210334777832,-32.380434458696804,13.635927116570503,-0.04178151860833168,-1.088281273841858,-0.004242350813001394
9.51,39.826774978637694,-23.73370525250039,13.216260657171055,-0.0367237888276577,-0.7081115245819092,9.918877913150936e-05
9.52,39.81969566345215,-13.151635968565333,12.851434640391286,-0.03359378129243851,-0.24520716071128845,0.0038254475221037865
9.53,39.81320686340332,-4.167119330079113,12.66515916002576,-0.03361416608095169,0.14614255726337433,0.005552863702178001
9.540000000000001,39.80467872619629,6.792155688506358,12.58543975335431,-0.0369226299226284,0.6203129887580872,0.005809170193970203
9.55,39.79683723449707,16.053326578003006,12.640589262033933,-0.04370646923780441,1.0186576843261719,0.0045440602116286755
9.56,39.78630752563477,27.274017695560605,12.854517617027902,-0.055126581341028214,1.4971991777420044,0.0009351962944492698
9.57,39.77670822143555,36.67862810715622,13.156878138753319,-0.06686042249202728,1.8953608274459839,-0.0037171849980950356
9.58,39.768581771850585,44.200715440091265,13.48031747803104,-0.07739097625017166,2.210766553878784,-0.008645440451800823
9.59,39.757852935791014,53.7423018803969,13.996719052871732,-0.09188446402549744,2.608490228652954,-0.016137253493070602
9.6,39.745095062255864,64.84776941420368,14.75509032434388,-0.10900335758924484,3.0652010440826416,-0.026563521474599838
9.61,39.73486061096192,74.08343509667904,15.523990332421603,-0.12186043709516525,3.4418132305145264,-0.036780036985874176
9.620000000000001,39.72471199035645,84.63452691140714,16.574773955093047,-0.13285993039608002,3.865558385848999,-0.049807433038949966
9.63,39.71893730163574,93.08282887693093,17.566338130113184,-0.13894282281398773,4.2011942863464355,-0.06194566190242767
9.64,39.71592979431153,102.87720403351332,18.910775490865568,-0.14566387236118317,4.5858683586120605,-0.07745105773210526
9.65,39.716925430297856,110.4618080879215,20.12128479482505,-0.15173447132110596,4.880110740661621,-0.09132899343967438
9.66,39.72213363647461,118.96150039676047,21.69380778517355,-0.1588040441274643,5.209018707275391,-0.1079934611916542
9.67,39.729806900024414,125.50980765972679,23.098040037014812,-0.16479095816612244,5.460143089294434,-0.12165503203868866
9.68,39.74288749694824,132.6636658341281,24.88722858066716,-0.17050492763519287,5.734065532684326,-0.1370871365070343
9.69,39.75716285705567,138.01796040752782,26.457967184094993,-0.17314299941062927,5.940249919891357,-0.14897885918617249
9.700000000000001,39.778956985473634,143.81216014461137,28.459596809049543,-0.17352494597434998,6.163042068481445,-0.16196687519550323
9.71,39.80061378479004,147.976881651405,30.167596601585245,-0.17151857912540436,6.324357986450195,-0.171965092420578
9.72,39.83121757507325,152.30655222665442,32.28529333865311,-0.16664409637451172,6.493206024169922,-0.18297113478183746
9.73,39.86059913635254,155.3986471658109,34.09991067658542,-0.16076673567295074,6.614974498748779,-0.19134168326854706
9.74,39.900424575805665,158.52714701324354,36.32890876127323,-0.15246953070163727,6.740917682647705,-0.20040057599544525
9.75,39.93725280761719,160.67880686595927,38.22315244454955,-0.14504720270633698,6.830389976501465,-0.20674273371696472
9.76,39.985537719726565,162.73573199488698,40.53312242184786,-0.13544674217700958,6.918943405151367,-0.21256043016910553
9.77,40.02891654968262,163.99088853790352,42.483459033682905,-0.12702885270118713,6.976221084594727,-0.2163587063550949
9.78,40.084404373168944,164.95013396531846,44.84751044882938,-0.11672525852918625,7.025627613067627,-0.21993225812911987
9.790000000000001,40.13314933776856,165.3354659175339,46.831960440474056,-0.10839452594518661,7.051962852478027,-0.22227239608764648
9.8,40.19412002563477,165.36363361767104,49.22420687651434,-0.09920956939458847,7.067432880401611,-0.22452591359615326
9.81,40.247554779052734,165.07515374788636,51.25867434345102,-0.09197000414133072,7.06908655166626,-0.22560885548591614
9.82,40.31204109191895,164.43733702281224,53.6569347610555,-0.08436296135187149,7.0604448318481445,-0.22523660957813263
9.83,40.36666717529297,163.7048402154634,55.65260333841192,-0.07895980775356293,7.045964241027832,-0.22422945499420166
9.84,40.43386917114258,162.65394730976524,58.07662039937652,-0.07345020771026611,7.023040771484375,-0.22224394977092743
9.85,40.49022216796875,161.73595622493718,60.094674921737656,-0.07045753300189972,7.0022358894348145,-0.21931512653827667
9.86,40.55644912719727,160.62118739012107,62.462482940927636,-0.0679054856300354,6.975358486175537,-0.21531711518764496
9.870000000000001,40.611428833007814,159.67293856726985,64.42636040279224,-0.06535528600215912,6.952134132385254,-0.21210287511348724
9.88,40.698797607421874,158.12387898426763,67.55010643856255,-0.06328971683979034,6.9135942459106445,-0.20843493938446045
9.89,40.75366744995117,157.1242534784796,69.52571816542122,-0.06328050792217255,6.888127326965332,-0.20708177983760834
9.9,40.80772705078125,156.12731906722453,71.49159004252347,-0.06420059502124786,6.862510681152344,-0.2060973346233368
9.91,40.87110786437989,154.95454826597665,73.83073858795608,-0.06632284075021744,6.832184314727783,-0.20488782227039337
9.92,40.92193336486817,154.02326563302375,75.74059608367503,-0.06879815459251404,6.8084516525268555,-0.20356856286525726
9.93,40.98132476806641,152.95208706549067,78.02047907767944,-0.07253289967775345,6.78158712387085,-0.20163297653198242
9.94,41.029427719116214,152.1070970425117,79.91082272293968,-0.07592737674713135,6.761109352111816,-0.19984517991542816
9.950000000000001,41.08546829223633,151.1630146350542,82.16837782854732,-0.08027523756027222,6.739079475402832,-0.19779141247272491
9.96,41.13076972961426,150.44170567756584,84.04121569896482,-0.0840829387307167,6.722992897033691,-0.19634589552879333
9.97,41.1842456817627,149.64799671487532,86.31320299428869,-0.0889800488948822,6.706299304962158,-0.19502291083335876
9.98,41.22675590515137,149.06633780515705,88.17127399572061,-0.09317556768655777,6.694971561431885,-0.19426311552524567
9.99,41.276136016845705,148.44877942116116,90.39366728748102,-0.09838410466909409,6.684276103973389,-0.1936713308095932
